,entity,gender
1010,Станислав Цёлек,m
1011,Су Сун,m
1012,Диодор Крон,m
1013,Бабрий,m
1014,Кормесий,m
1015,Изабелла Бургундская,f
1016,Неджати,m
1017,Андрей Татев,m
1018,Раджапика,m
1019,Ньяль сын Торгейра Голльнира,m
1020,Эрелиева,f
1021,Марко Корнаро,m
1022,Хорик II,m
1023,Филипп I де Крой,m
1024,Бернардо дельи Уберти,m
1025,Джон Типтофт,m
1026,Уильям Маршал,m
1027,Арнульф II,m
1028,Луций Юлий Юл,m
1029,Бертран Дюгеклен,m
1030,Ибн Абу Зейд аль-Кайрувани,m
1031,Мурик Буа Шпата,m
1032,Армат,m
1033,Ксенофил,m
1034,Генрих VI фон Вальдек,m
1035,Джон Моубрей,m
1036,Стефан,m
1037,Профиат Дуран,m
1038,Квинт Фульвий Флакк,f
1039,Олимпий,m
1040,Шанфара,m
1041,Василько Романович,m
1042,Лю Шань,m
1043,Джоржо Адорно,m
1044,Хальвдан Старый,m
1045,Томас Шёнинг,m
1046,Иштван Запольяи,m
1047,Вала Корвейский,m
1048,Ульрих II,m
1049,Сельджук,m
1050,Мейлир Мейлирион,m
1051,Альбрехт I,m
1052,1-й граф де Лерин Луис де Бомон,m
1053,Доминик Брешианский,m
1054,Витале II Микьель,m
1055,Кратипп,m
1056,Куницца да Романо,f
1057,Жан II де Люксембург-Линьи,m
1058,Бенедикт IX,m
1059,Мэн Хаожань,m
1060,Иоанн Малала,m
1061,Николай,m
1062,Луций Юлий Цезарь Випсаниан,m
1063,Каликст III,m
1064,Иоанн XXIII,m
1065,Цзюньчэнь,m
1066,Андроник II Великий Комнин,m
1067,Лертхай,m
1068,Бокх I,m
1069,Жуан,m
1070,Маргарита де Блуа,f
1071,Анастасия Юрьевна,f
1072,Приск Панийский,m
1073,Абдуллах ибн аз-Зубайр,m
1074,Рейнхард III,m
1075,Агриппина Ольгердовна,m
1076,Грациан,m
1077,Елисей,m
1078,Морис де Монреаль,m
1079,Марк Сервилий Нониан,m
1080,Донатиан Реймский,m
1081,Матильда Булонская,f
1082,Аль-Джахиз,m
1083,Маргарет Холланд,m
1084,Вайфер,m
1085,Исаак Канпантон,m
1086,Вологез II,m
1087,Кинаэд мак Иргалайг,m
1088,Абу Михнаф,m
1089,Ричард II,m
1090,Рамос де Пареха,m
1091,Флорентий Страсбургский,m
1092,Марк Виниций,m
1093,Ян Хуэй,m
1094,Фульк,m
1095,Квинт Клавдий Квадригарий,m
1096,Раймунд Беренгер IV,m
1097,Ибн Аджуррум,m
1098,Ирменгарда из Хеспенгау,f
1099,Изабелла Фиески,m
1100,Еввул,m
1101,Харитина Амисийская,m
1102,Людовик VIII,m
1103,Альбрехт IV Мекленбургский,m
1104,Пьер,m
1105,Адам,m
1106,Тит Вергиний Трикост Целиомонтан,m
1107,Густав VI Адольф,m
1108,Аль-Джунайд аль-Багдади,m
1109,Фома Магистр,m
1110,Нандиварман II,m
1111,Евдокия,m
1112,Конрад I,m
1113,Мукан-каган,m
1114,Касим-хан,m
1115,Проекс,m
1116,Корипп,m
1117,Стефано ди Сант’Аньезе,m
1118,Микеле Чезена,m
1119,Исаак Комнин,m
1120,Ли Ао,m
1121,Рудольф фон Брегенц,m
1122,Боррель,m
1123,Мастер святой Вероники,m
1124,Александр Этолийский,m
1125,Роффредо делл’Изола,m
1126,Заккария Гизольфи,m
1127,Томас Фёрниволл,m
1128,Джэбэхэ,m
1129,Этельрик,m
1130,Гоисвинта,f
1131,Хиндасвинт,m
1132,Феодор,m
1133,Нилаканта Сомаяджи,m
1134,Иоанн XIX,m
1135,Иван Майков,m
1136,Силен Калатинский,m
1137,Маргарита,m
1138,Найджел д’Обиньи,m
1139,Мильтиад Старший,m
1140,Ганнибал Магон,m
1141,Плистарх,m
1142,Хамдаллах Казвини,m
1143,Гай Кальпурний,m
1144,Махмуд Шабистари,m
1145,Симон Кананит,m
1146,Витек III Младший,m
1147,Марк Антоний,f
1148,Тилопа,m
1149,Ли Чжагём,m
1150,Авл Паконий Сабин,m
1151,Шейбан ибн Ахмед,m
1152,Арно Гийом де Барбазан,m
1153,Георгий VIII,m
1154,Ирнерий,m
1155,Маргарита Французская,f
1156,Марк Анний Мессала,m
1157,Марбод Реннский,m
1158,Жанно де Лекюрель,m
1159,Вислав I,m
1160,Ябалаха III,m
1161,Акоп Крымеци,m
1162,Ибар,m
1163,Эдмунд Этелинг,m
1164,Равано далле Карчери,m
1165,Иоанн Бранкович,m
1166,Ральф I,m
1167,Шунь-ди,m
1168,Стратоника Каппадокийская,f
1169,Ален III,m
1170,Джерардо Сесса,m
1171,Арсиноя IV,m
1172,Гейзерих,m
1173,Мартино ди Бартоломео,m
1174,Маруа де Дьерньо де Лилль,f
1175,Гильом IX де Монпелье,m
1176,Фердинанд II,m
1177,Констанций Галл,m
1178,Годред II,m
1179,Зарзас,m
1180,Марк-Иоанн,m
1181,Сидзука Годзэн,m
1182,Ингвар Путешественник,m
1183,Джон де Курси,m
1184,Чао Тхонг Лан,m
1185,Фёдор Иванович,m
1186,Абу Абдуллах аль-Куртуби,m
1187,Мария Мангупская,m
1188,1-й барон Брамбер Уильям де Браоз,m
1189,Кардариган,m
1190,Вильгельм,m
1191,Симон III де Монфор,m
1192,Торисвинт,m
1193,Ибн Сирин,m
1194,Харивикрама,m
1195,Ефрем,m
1196,Роберт IV де Умфравиль,m
1197,Принц Чинан,m
1198,Биргер,m
1199,Альбрехт III,m
1200,Глеб Святославич,m
1201,Хишам бен аль-Хакам,m
1202,Жан де Вьен,m
1203,Бенедикт XIV II,m
1204,Майстер Экхарт,m
1205,Люк Мервиль,m
1206,Владислав II,m
1207,Цицерон,m
1208,Луций Анний Арриан,m
1209,Фридрих фон Вальбек,m
1210,Сусанна Римская,m
1211,Андреа Пизано,m
1212,Фокилид,m
1213,Марк Аппулей,m
1214,Джованни Боккати,m
1215,Птолемей XII Неос Дионис,m
1216,Тайу-ди,m
1217,Жан Д’Утремёз,m
1218,Церковь Успения Пресвятой Богородицы,f
1219,Эдрик,m
1220,Публий Туллий Марс,m
1221,Павел I Брешианский,m
1222,Уголино ди Тедиче,m
1223,Горго,f
1224,Бернхард I,m
1225,Чжао Бин,m
1226,Тимарх,m
1227,Дубайс ибн Садака,m
1228,Аарон Осерский,m
1229,Цзя И,m
1230,Исмонд,m
1231,Гульвен Леонский,m
1232,Аиульф II,m
1233,Антоний Печерский,m
1234,Стефан Сегрейв,m
1235,Феонесий I,m
1236,Макрина Младшая,f
1237,Владимир Володаревич,m
1238,Симон Бокканегра,m
1239,Ульпиан,m
1240,Луций Юлий Веттий Павел,m
1241,Флавий Луций,m
1242,Поппа де Байё,m
1243,Джон Клиффорд,m
1244,Маркварт,m
1245,Феодора Комнина,f
1246,Ланка Венгерская,m
1247,Пётр Иоанн Оливи,m
1248,Досифей,m
1249,Лаодика,m
1250,Публий Корнелий Арвина,m
1251,Корнелия Помпея,f
1252,Гай Авидий Нигрин,m
1253,Клавдий Рутилий Намациан,m
1254,Флавий Либерал,m
1255,Вологез I,m
1256,Гермагор,m
1257,Квинт Помпоний Руф Марцелл,m
1258,Чон Доджон,m
1259,Ахей Старший,m
1260,Эмар VI,m
1261,Авл Постумий Альб Региллен,m
1262,Маргарита де Бурбон,f
1263,Боэмунд II,m
1264,Таран,m
1265,Ашшур-дан III,m
1266,Луций Геганий Мацерин,m
1267,Далмаций Старший,m
1268,Ганс Мульчер,m
1269,Император Мэйдзи,m
1270,Томас Уэст,m
1271,герцог Бедфорд Джон Ланкастерский,m
1272,Фридрих I Барбаросса,m
1273,Ирина Хумнена,f
1274,Геро,m
1275,Станислав Сак,m
1276,Василий Семёнович Плотов,m
1277,Мэн Цзяо,m
1278,Вифред II,m
1279,Лотарь I фон Вальбек,m
1280,Хафиз Ширази,m
1281,Герод,m
1282,Бернар VII,m
1283,Бернхард фон дер Борх,m
1284,Хосров II Парвиз,m
1285,Аристофан,m
1286,барон Дуглас Уильям IV Дуглас,m
1287,Кезон Квинкций Клавд,m
1288,Иоанн Капуанский,m
1289,Ефим Чёрный-Ковальчук,m
1290,Шах-Шуджа,m
1291,Доменико Флабьянико,m
1292,Анунд Эмундсон,m
1293,Самуил бен-Нахман,m
1294,Генрих Лев,m
1295,Аль-Фадль ас-Сарахси,m
1296,Гозело II,m
1297,Констанция,f
1298,Сибилла Иерусалимская,f
1299,Фридрих VII фон Тоггенбург,m
1300,Фридрих Вильгельм IV,m
1301,Бертан,m
1302,Степанос Лехаци,m
1303,эпоха Чуньцю) Му-хоу,m
1304,Гессий Флор,m
1305,Эдгар,m
1306,Николай Толентинский,m
1307,Кастрициан Миланский,m
1308,Кулин,m
1309,Крикс,m
1310,Ваньянь Улу,m
1311,Марк Пакций Сильван Квинт Коредий Галл Гаргилий Антикв,m
1312,Варфоломей Луккский,m
1313,Ричард Рэтклифф,m
1314,Марк Флавий Апр,m
1315,Петроний Максим,m
1316,Екатерина де Бурбон,f
1317,Рафаэль Перестрелло,m
1318,Александр II,m
1319,Петроний Анниан,m
1320,Варвара Илиопольская,m
1321,Кнуд Великий,m
1322,Маргарита Английская,f
