,entity,gender
5793,Richard Mentor Johnson,m
5794,Šebestián Šlik,m
5795,Ján Jesenský,m
5796,Herzig van Bein,m
5797,Ferdinand Maria Chotek,m
5798,Konrád II. Sálský,m
5799,Giorgione,m
5800,Jacques Mallet du Pan,m
5801,František z Camporossa,m
5802,Ladislav IV. Popel z Lobkowicz,m
5803,Bernard Forest de Bélidor,m
5804,Theodrada,f
5805,Claudia Octavia,f
5806,Henri Abraham César Malan,m
5807,Lysippos,m
5808,Pietro Tenerani,m
5809,Takšoň,m
5810,Rudolf Hyrman,m
5811,Mangas Coloradas,m
5812,Eleonora Barbora z Thun-Hohenštejna,f
5813,Žygimantas Kęstutaitis,m
5814,Ignác František Weiss,m
5815,Eugène Schneider,m
5816,Geoffrey Jellicoe,m
5817,Jan Vitéz,m
5818,Štěpán I. z Medlova,m
5819,Pjotr Tokmakov,m
5820,Sergius II.,m
5821,Nachmanides,m
5822,Eduard Savojský,m
5823,Zdeněk Crlík,m
5824,William Bainbridge,m
5825,Dorothea Christiane Erxlebenová,f
5826,Anselm Boëtius de Boodt,m
5827,Mike Grose,m
5828,Francesco Saverio de Zelada,m
5829,"George Howard, 7. hrabě z Carlisle",m
5830,Khanum Sultan Begum,f
5831,David Hume,m
5832,Friedrich von Amerling,m
5833,Jiří Adam Starhemberg,f
5834,Theobald II. Lotrinský,m
5835,Erasmus Darwin,m
5836,Şermi Kadın,f
5837,Ivo Bretaňský,m
5838,Antonio Boroni,m
5839,Marie Alžběta Šliková,f
5840,Císařovna Fang,f
5841,Šarlota Hannoverská,f
5842,Čchen Šan,m
5843,Torbern Bergman,m
5844,Theobald I. z Baru,m
5845,Jan Jiří Braniborský,m
5846,Sisebut,m
5847,François-Joseph Talma,m
5848,Š’ Sing,m
5849,Adolf z Guelders,m
5850,Balduin I. Flanderský,m
5851,Anna Maria Taigi,f
5852,Ivan Stavarskyj,m
5853,Daniel Shays,m
5854,Šimon II. Lotrinský,m
5855,Jan Cyprián z Thun-Hohensteinu,m
5856,Vilém I. Míšeňský,m
5857,Ernst Hiemer,m
5858,František Myšák,m
5859,Lucius Sergius Catilina,m
5860,Alexander Burnes,m
5861,Kateřina z Montfortu,f
5862,Karl Asmund Rudolphi,m
5863,Diviciacus,m
5864,Pierre-Augustin Caron de Beaumarchais,m
5865,Jan Karel Kolovrat Krakovský,f
5866,Lancelin,m
5867,Alžběta Šarlota Falcká,f
5868,Arnošt ze Zwiefaltenu,m
5869,Owain Glyndŵr,m
5870,Joseph Schreyvogel,m
5871,Josef Albo,m
5872,Karel Nasavsko-Usingenský,m
5873,John Cabot,m
5874,Adam Jaraczewski,m
5875,George Uhlenbeck,m
5876,Berengarie Navarrská,f
5877,Giovanni De Prà,m
5878,Michael Daniel Marave,m
5879,Paolo Veronese,f
5880,Theodor I.,m
5881,Biagota,f
5882,Lucius Antonius Saturninus,m
5883,Alžběta Francouzská,f
5884,Francesco di Giorgio Martini,m
5885,Eneáš Sylvius Piccolomini,f
5886,Antonín Koniáš,m
5887,Karel Amadeus Savojský,m
5888,Anna Marie Sforza,f
5889,Budivoj I. z Krumlova,m
5890,François-Joseph Gossec,m
5891,Filipína Alžběta Orleánská,f
5892,Gaius Mucius Scaevola,m
5893,Christian Weise,m
5894,Leon II.,m
5895,Gratianus,m
5896,Simon Vouet,m
5897,Józef Bem,m
5898,Umar II.,m
5899,Johann Karl Nestler,m
5900,Antonín Hirnle,m
5901,Pierre Narcisse Guérin,m
5902,Marie Luisa Parmská,f
5903,Sarah Yorke Jacksonová,f
5904,Vitsentzos Kornaros,m
5905,Štěpán II.,m
5906,Isabella Tomasiová,f
5907,Carl Thomas Mozart,m
5908,Claude Louis Berthollet,m
5909,Arioald,m
5910,Rudolf z Rüdesheimu,m
5911,Josef Kristián Hohenlohe,m
5912,Anton Peter Böhm,m
5913,Luigi Primo,m
5914,Jan Nepomuk Buquoy,m
5915,Filipa z Coucy,f
5916,Nelly Fišerová,f
5917,Ignác z Loyoly,m
5918,Jules Mazarin,m
5919,Olympie Manciniová,f
5920,Nikolaj Rajevskij,m
5921,Carlo Cecere,m
5922,Karolína Falcko-Zweibrückenská,f
5923,Dionýsios z Halikarnassu,m
5924,Ondřej Kotlík,m
5925,Johana Bourbonská,f
5926,Markéta Lotrinská,f
5927,Mechtylda Holštýnská,f
5928,Karel starší ze Žerotína,m
5929,Pontiac,m
5930,Bartolomeu Dias,m
5931,Tassilo III. Bavorský,m
5932,Lukáš Bernard Schneider,m
5933,Konrád I. Lucemburský,m
5934,Jáchym z Fiore,m
5935,Svatý Kazimír,m
5936,Hugo III. Burgundský,m
5937,Šarlota Amálie Hesensko-Philippsthalská,f
5938,Ivo Nevřelý,m
5939,Saskia van Uylenburgh,f
5940,Adam Dorn,m
5941,Pius VII.,m
5942,Bazil Mučedník,m
5943,Antonín I. Portugalský,m
5944,Edmund II.,m
5945,Christian Doppler,m
5946,Stanisław Morgenstern,m
5947,Maurus Haberhauer,m
5948,Eberhard August Wilhelm von Zimmermann,m
5949,Alice ze Champagne,f
5950,Luís de Camões,m
5951,Platón,m
5952,Bhása,m
5953,Karolína Nasavsko-Saarbrückenská,f
5954,Thomas Nelson Jr.,m
5955,Johann Christian Günther,m
5956,Leopold Tempes,m
5957,Nizamüddin Ahmed Paša,m
5958,Maxmilián III. Josef,m
5959,Marie Tereza Neapolsko-Sicilská,f
5960,Charles Lucien Bonaparte,m
5961,Eduard Gurk,m
5962,Maria Bonita,f
5963,Pierre Bouguer,m
5964,Markéta ze Šternberka,f
5965,František Benedikt Klíčník,m
5966,Siger z Brabantu,m
5967,Felipe Poey,m
5968,Jiří II. Drašković,m
5969,Gabriello Chiabrera,m
5970,Joseph Justus Scaliger,m
5971,Josef Trauttmansdorff,f
5972,Rudolf Kinský,m
5973,Theopompos,m
5974,Ondřej Jerin,m
5975,Bedřich Frey starší,m
5976,Karel I. Minsterberský,m
5977,Barbora Radziwiłłovna,f
5978,Waltruda,f
5979,Alfons III. d'Este,m
5980,Leopold Godowsky,m
5981,Gerard Sagredo,m
5982,Hosius z Córdoby,m
5983,Jakub Vojáček,m
5984,Philipp Johann Ferdinand Schur,m
5985,Thomas Telford,m
5986,Carl Linné,f
5987,Johann Ernst Glück,m
5988,Pál Makó,m
5989,Juan Nicasio Gallego,m
5990,Cyprián,m
5991,Wolf Adam Pachelbel z Hájí,m
5992,Arbogast,m
5993,Robert II. Normandský,m
5994,George Grey,m
5995,Karel z Harrachu,m
5996,Kelemen Mikes,m
5997,Muhammad z Ghóru,m
5998,Martin Středa,m
5999,Šlomo ben Aderet,m
6000,George Mason,m
6001,Ludvík Valenchick z Rembu,m
6002,Nicolaus Gerhaert van Leyden,m
6003,Bartoloměj z Edessy,m
6004,Jan Jiří Balzer,m
6005,Richard Dacres,f
6006,Go-Suzaku,m
6007,Konrád Martínek,m
6008,Giovanni Lanfranco,m
6009,Karl Friedrich Hieronymus von Münchhausen,m
6010,Michail Michajlovič Golicyn,m
6011,Filip IV. Nasavsko-Weilburský,m
6012,Seššú Tójó,m
6013,Erik Sparre af Sundby,m
6014,Vasilij Blažený,m
6015,Karel Hrubý,m
6016,Kazimír I. Obnovitel,m
6017,Carlo Goldoni,m
6018,Jan Křtitel Illesházy,m
6019,Petrus Peregrinus de Maricourt,m
6020,Marie z Montpensier,f
6021,Jindřich I. z Hradce,m
6022,Justus Lipsius,m
6023,Chizkijáš,m
6024,Sataspes,m
6025,Vít,m
6026,Josef Wallis,m
6027,Jeroným Pražský,m
6028,Benvenut Fuchs,m
6029,František Antonín z Lambergu,f
6030,Jan Długosz,m
6031,Jean-Baptiste Prosper Jollois,m
6032,Elisabetta Sirani,f
6033,Lorenzo Mascheroni,m
6034,Reinmar von Zweter,m
6035,Hedvika Francouzská,f
6036,Thomas Morley,m
6037,Johannes de Garlandia,m
6038,Frederik Berthelsen,m
6039,Žofie z Wittelsbachu,f
6040,Svjatopolk II. Izjaslavič,m
6041,Hryhorij Jachymovyč,m
6042,Beatrix Brabantská,f
6043,Henry Capell,f
6044,Svatý Ubald,m
6045,Ludvík IX. Francouzský,m
6046,Giuseppe Garampi,m
6047,Čchü Jou,m
6048,Lorenzo di Credi,m
6049,Edward Belcher,m
6050,Mikuláš Ungnad z Weissenwolffu,m
6051,Jan V. Bretaňský,m
6052,Kanovník vyšehradský,m
6053,Handrij Zejler,m
6054,Konfucius,m
6055,Eustach III. z Boulogne,m
6056,"Alianore Hollandová, hraběnka z March",m
6057,Johann Rudolph Schellenberg,m
6058,Mikuláš II.,m
6059,Karel Wiesenfeld,m
6060,Alexandr Danilovič Menšikov,m
6061,Hubbi Hatun,f
6062,Jiří Melantrich z Aventina,m
6063,Hildegarda Burgundská,f
6064,Martin Húska,m
6065,Martin van Meytens,m
6066,Ota V. Braniborský,m
6067,Liuva II.,m
6068,Čo Man-sik,m
6069,"Gilbert Elliot, 1. hrabě z Minto",m
6070,Vincenc z Pauly,m
6071,Leopold III. Habsburský,m
6072,Karel Luyton,m
6073,Ivan Andrejevič Krylov,m
6074,Erdmuthe Braniborská,f
6075,Václav III. Kinský,m
6076,Wang Tching-siang,m
6077,Giovanni Leonardo Di Bona,m
6078,Svatý Erasmus,m
6079,Lucius II.,m
6080,Jan Ignác Angermayr,m
6081,Vincent z Beauvais,m
6082,Ctibor,m
6083,Johann Ludwig Bach,m
6084,Peircy Brett,f
6085,Pietro Chiarini,m
6086,Karol Dembovský,m
6087,Aristarchos ze Samothráky,m
6088,Thiddag,m
6089,Veith Ehrenstamm,m
6090,Barthel Beham,m
6091,Žofie Sasko-Kobursko-Saalfeldská,f
6092,José Rondeau,m
6093,Ana Alcaide,f
6094,Matyáš z Arrasu,m
6095,Georg Meyer,m
6096,Emmanuel Théodose de La Tour d'Auvergne,m
6097,Alexandr a třicet vojáků,m
6098,František Vladimír Foit,m
6099,Elizabeth Eastlake,f
6100,Ante Sesardić,m
6101,Rinaldo Ranzoni,m
6102,Angelo Frondoni,m
6103,Maestro Piero,m
6104,Gotpold,m
6105,Juan de la Cosa,m
6106,Prokop Drtina,m
6107,Edgar Ætheling,m
6108,Matylda Anglická,f
6109,Joseph Fouché,m
6110,Jean le Rond d'Alembert,m
6111,Johann Caspar Neubeck,m
6112,Mistr Oplakávání ze Žebráka,m
6113,Antonio Salvi,m
6114,Jan Evangelista Andres,m
6115,Chlodosinda,f
6116,Nailah Porter,f
6117,Johann Christian Bockshammer,m
6118,Francis Leggatt Chantrey,m
6119,Blanka z Anjou,f
6120,Irena Dukaina,f
6121,Alžběta Kališská,f
6122,Smil z Lichtenburka,m
6123,Mikuláš Ludvík Zinzendorf,m
6124,Æthelfrith,m
6125,Tchao Jüan-ming,m
6126,John Brown,m
6127,Aurelio Lomi,m
6128,Adrien Maurice z Noailles,m
6129,Kristián August II. Šlesvicko-Holštýnsko-Sonderbursko-Augustenburský,m
6130,Maria Rosa Coccia,f
6131,Amalaswintha,f
6132,František Vokáč,m
6133,Jeanne Barretová,f
6134,Dětrich Anhaltsko-Desavský,m
6135,Svatý Dominik,m
6136,Markéta Bourbonská,f
6137,Giovanni Domenico Perotti,m
6138,Lella Ricci,f
6139,Klára Gonzagová,f
6140,Edmund Oppitz,m
6141,Jitka z Feldsbergu,f
6142,Giovanni Bellini,m
6143,Saxo Grammaticus,m
6144,Lindsay Zanno,f
6145,Anastasius I.,m
6146,Jan II. z Pernštejna,m
6147,Démokritos,m
6148,Amír Chosrau Dihlaví,m
6149,James Deans-Dundas,f
6150,František Liebich,m
6151,Hrabě Saint Germain,f
6152,Joseph Emanuel Fischer von Erlach,m
6153,Klement X.,m
6154,Menippos z Gadar,m
6155,Gaius Suetonius Paulinus,m
6156,Samuel Martinius z Dražova,m
6157,Arthur Aikin,m
6158,František Josef Gerstner,m
6159,Klaudie Lotrinská,f
6160,Johanna Salm-Reifferscheidt,f
6161,Thomas Staughton Savage,m
6162,Izaak Godijn,f
6163,Andreas Leonhardt,m
6164,Václav Rodomil Kramerius,m
6165,Gótarzés II.,m
6166,Juan de Grijalva,m
6167,Milíč z Kroměříže,m
6168,Alexandr Afrodisijský,m
6169,Alžběta Anhaltsko-Zerbstská,f
6170,Nikéforos Gregoras,m
6171,Markéta z Dampierre,f
6172,Prkoš,m
6173,Antonio Maria Bononcini,m
6174,Helena Chorvatská,f
6175,Arnošt August Brunšvicko-Lüneburský,m
6176,Chval Řepický z Machovic,m
6177,Kara Ahmed Paša,m
6178,Bidacu,m
6179,Vladislav Jelínek,m
6180,Domenico Dragonetti,m
6181,Lamoraal Egmont,m
6182,Kamehameha II.,f
6183,Marie z Montferratu,f
6184,Émile Littré,m
6185,Louis-Savinien Dupuis,m
6186,Jan Puška z Otaslavic a Kostomlat,m
6187,Rigunda,f
6188,Johann Christoph Pepusch,m
6189,Ješe Ňingpo,m
6190,Ferdinand Parmský,m
6191,Spytihněv Přemyslovec,m
6192,Bernard z Wąbrzeźna,m
6193,Daniel Josef Mayer z Mayernu,m
6194,Alarich,m
6195,Konrád Durynský,m
6196,Jacques Fromental Halévy,m
6197,Daniel z Padovy,m
6198,Marie Těšínská z Pernštejna,f
6199,Václav Merklas,m
6200,Klement IX.,m
6201,Zerind Lysý,m
6202,Šen Kua,m
6203,Fraatés IV.,m
6204,Benedikt VII.,m
6205,Charles-François Frérot d’Abancourt,m
6206,Songcän Gampo,m
6207,Jan Hynek Kavka,m
6208,Gisela Harumová,f
6209,Valerius Maximus,m
6210,"Richard de Clare, 2. hrabě z Pembroke",m
6211,Osman II.,m
6212,Guillaume de Vaudoncourt,m
6213,Alfons Portugalský,m
6214,Marie de Luna,f
6215,Karel I. Gonzaga,m
6216,Pierre de Montreuil,m
6217,Anna Johana Closen von Haidenburg,f
6218,Anežka,f
6219,Girolamo Crescentini,m
6220,Maurycy Mochnacki,m
6221,Giovanni Stradano,m
6222,Tommaso Grossi,m
6223,Ivan Kolco,m
6224,Marie Kristýna Rakouská,f
6225,Geoffroy z Villehardouinu,m
6226,Ludmila,f
6227,Gottlieb Amadeus Windischgrätz,m
6228,Amálie zu Solms-Braunfels,f
6229,Trần Hưng Đạo,m
6230,Karl Otfried Müller,m
6231,"Richard Grenville, 1. vévoda z Buckinghamu a Chandosu",m
6232,Hendrick van Cleve III,m
6233,Svatý Anempodistus,m
6234,Humberto de Alencar Castelo Branco,m
6235,Gaston III. z Foix-Candale,m
6236,Adam Kulich,m
6237,Fridrich Vilém II.,m
6238,Natálie Kirillovna Naryškinová,f
6239,Eduard,m
6240,František Ondřej Holý,m
6241,Jan Melič,m
6242,Antoine Forqueray,m
6243,Martin Vahl,m
6244,Geoffroy II. Bretaňský,m
6245,Jean Joseph Ange d'Hautpoul,m
6246,František Xaver Khevenhüller-Metsch,f
6247,Tadeáš Haenke,m
6248,Pedro Calderón de la Barca,m
6249,Hatice Muazzez Sultan,f
6250,García López de Cárdenas,m
6251,Girolamo Riario,m
6252,Erik Braniborský,m
6253,Jacques de Maleville,m
6254,Tobiáš Štefek z Koloděj,m
6255,"Florimond Claude, hrabě de Mercy-Argenteau",m
6256,Alexandr Sergejevič Puškin,m
6257,Ferdinand Gobbi,m
6258,Alfonso La Marmora,m
6259,Laura Mancini,f
6260,Léopold Aimon,m
6261,Thomas Haynes Bayly,m
6262,Louis-Hector de Callière,m
6263,Šimon Žlutický,m
6264,Bartolomeo Vivarini,m
6265,Jindřich III. z Kuenringu,m
6266,Adolf z Córdoby,m
6267,Francesco Alunno,m
6268,Symeon Nový Teolog,m
6269,Jan Adolf I. ze Schwarzenbergu,m
6270,Jolanda Palaeologina z Montferratu,f
6271,"Harriet Sutherland-Leveson-Gower, vévodkyně ze Sutherlandu",f
6272,Giselbert,m
6273,Jan Kryštof Müller,m
6274,Jan Rak,m
6275,Mehmed Paša Sokolović,m
6276,Boleslav I. Opolský,m
6277,Anna Seghersová,f
6278,Ignác Raab,m
6279,Johannes Bugenhagen,m
6280,Jan Kapistrán Fuhrmann,m
6281,Helvisa Brunšvicko-Grubenhagenská,f
6282,Luisa Šarlota Neapolsko-Sicilská,f
6283,Amand Hermann,m
6284,Marie Adelaide Savojská,f
6285,Anna Fassatiová,f
6286,Neferkahor,m
6287,Augustin Webster,m
6288,Leopold I. Bádenský,m
6289,Marie Bourbonská,f
6290,Jan Jiří Harant z Polžic a Bezdružic,m
6291,Juraj Haulík,m
6292,Lisa del Giocondo,f
6293,Vok I. z Holštejna,m
6294,Bedřiška Karolína Sasko-Kobursko-Saalfeldská,f
6295,Longos,m
6296,Jan z Vartenberka,m
6297,El Greco,m
6298,Idesbald z Düne,m
6299,Alexandr Antonín Ignác Šamský,m
6300,Pierre Charles Fournier de Saint-Amant,m
6301,Josef Rosenauer,m
6302,Antonín Alexandr z Magni,m
6303,Ramin Niami,m
6304,Brjačislav I. Polocký,m
6305,Robert I. z Baru,m
6306,Jerónimo Zurita,m
6307,Alexandr Filipovič Kokorinov,m
6308,Johann Carolus,m
6309,Jan Arnošt Hoyos,f
6310,Emanuel Mensdorff-Pouilly,m
6311,Petr Schöffer,m
6312,Georg Caspar Wecker,m
6313,Julia Minor,f
6314,Claude Victor-Perrin,m
6315,Karl Godulla,m
6316,Čiune Sugihara,m
6317,Jimram z Kamene,m
6318,Jindřich z Lancasteru,m
6319,Ramon Berenguer IV. Barcelonský,m
6320,Afinia Gemina Baebiana,f
6321,Leo Africanus,m
6322,Martin IV.,m
6323,Jan Vianney,m
6324,Ludvík VI. Francouzský,m
6325,"Evelyn Pierrepont, 2. vévoda z Kingstonu",m
6326,Claude Lorrain,m
6327,Bernard Hennet,m
6328,Charles de Brosses,m
6329,Johann Adolf Hasse,m
6330,Johana Anglická,f
6331,Jeremiáš Süssner,m
6332,John Russell,m
6333,Julie Christensen,f
6334,Čeněk z Lipé,m
6335,Jacob Cornelisz van Oostsanen,m
6336,Claude Charles de Rouvroy de Saint Simon,m
6337,Vsevolod III. Velké hnízdo,m
6338,Baltasar Marradas,m
6339,Abdulhamid I.,m
6340,Chuej-jüan,m
6341,Ismail I.,m
6342,Nicolò Grimaldi,m
6343,Pavel Kristián z Koldína,m
6344,Jacob Franquart,m
6345,Isabela Bourbonská,f
6346,Mithridatés VI. Pontský,m
6347,Gaspard Gourgaud,m
6348,Florianus,m
6349,Hans Sloane,m
6350,Desiderius,m
6351,Jakob Heinrich von Flemming,f
6352,Nuňo Tristão,m
6353,Emanuel Ringelblum,m
6354,Janis Chunuzidis,m
6355,Giuseppe Parini,m
6356,Jacques Lenfant,m
6357,Isaac Titsingh,m
6358,Ernst Rüdiger von Starhemberg,m
6359,Žofie Augusta Holštýnsko-Gottorpská,f
6360,Bryce Goggin,m
6361,Louise Féronová,f
6362,Ingeborg Dánská,f
6363,Pierre Augustin Hulin,m
6364,Vilém Fridrich Nasavsko-Dietzský,m
6365,Filip František Gallas,m
6366,Matylda z Ringelheimu,f
6367,Eduard Parmský,m
6368,Viktor Amadeus Savojský,m
6369,Fjodor Ivanovič Sojmonov,m
6370,Christoph Demantius,m
6371,Isaac Allerton,m
6372,Jošt Moravský,m
6373,Archip Ivanovič Kuindži,m
6374,Kašpar Šternberk,m
6375,Anna Františka Hatašová,f
6376,Che Čen,m
6377,Sabina Braniborsko-Ansbašská,f
6378,Jean Baptiste Pierre André Amar,m
6379,Antonio Ericer,m
6380,Charles Marie de La Condamine,m
6381,Edmund Tudor,m
6382,Sancha Portugalská,f
6383,Georges de La Tour,m
6384,Teofil Mackowski,m
6385,Sin-Muballit,m
6386,Quintus Lutatius Catulus,m
6387,Ahmed I.,m
6388,Kateřina z Alençonu,f
6389,Lançarote de Freitas,m
6390,Richard Henry Lee,m
6391,Jean-Baptiste Joseph Delambre,m
6392,Markéta Hasbjörnsdatter,f
6393,Jan Arnolt z Dobroslavína,m
6394,Šen Tu,m
6395,Žluč,m
6396,Victor de Broglie,m
6397,Paolo Boi,m
6398,Ondřej Zelinka,m
6399,Šmu'el Šmelke Horovic,m
6400,"Edmund z Woodstocku, 1. hrabě z Kentu",m
6401,Francesco Brusa,m
6402,"Charles Whitworth, 1. hrabě Whitworth",m
6403,Juan Ponce de León,m
6404,Jan Leopold Hay,m
6405,Severín Škultéty,m
6406,Vseslav Polocký,m
6407,John Balchen,m
6408,Felix z Burgundska,m
6409,Duch z Hahótu,m
6410,Václav Payer z Lokte,m
6411,Louis-Gabriel de Bonald,m
6412,Guido Guinizelli,f
6413,Hans Vredeman de Vries,m
6414,Jean Fouquet,m
6415,Walther von der Vogelweide,m
6416,William Duesbury,m
6417,Alexandr III.,m
6418,Jozef Mjartan,m
6419,Frederik VII.,m
6420,Isabela z Lusignanu,f
6421,Ferdinand Hofmann,m
6422,Samuel Hruškovic,m
6423,Josef Labický,m
6424,Jan starší Kinský z Vchynic,m
6425,Eugenius,m
6426,"Robert Henley, 1. hrabě z Northingtonu",m
6427,Giuseppe Sandrinelli,m
6428,Gilbert Erail,m
6429,Daniel Sloboda,m
6430,Thönmi Sambhóta,m
6431,Giacomo Francesco Bussani,m
6432,Bonaventura Hahn,m
6433,Girolamo Fracastoro,m
6434,Marie de Nemours,f
6435,Mary Toft,m
6436,Etienne-Gabriel Morelly,m
6437,Martin Josef Matlocius,m
6438,Luisa Anna Hannoverská,f
6439,Všebor IV. Hrabišic,m
6440,Anežka z Waiblingenu,f
6441,Giuseppe Antonio Ghedini,m
6442,Adam I. z Hradce,m
6443,Jakub Čech,m
6444,Tobiáš Josef Antonín Seeman,m
6445,Stephan Endlicher,m
6446,Maxmilián z Ditrichštejna,m
6447,Procopius,m
6448,Václav Libštejnský z Kolovrat,m
6449,Luigi Cagnola,m
6450,Otakar Štýrský,m
6451,François de La Rochefoucauld,m
6452,François-Joseph Lefebvre,m
6453,Reginar V. Henegavský,m
6454,Isabela Kastilská,f
6455,Timothy Pickering,m
6456,Ruy López de Segura,m
6457,Krišnadéva Ráj,m
6458,Charles Lamb,m
6459,Žofie Vilemína Švédská,f
6460,Jiří V. Zářivý,m
6461,Antonín Bedřich II. Mitrovský,f
6462,Pedro Calungsod,m
6463,Lukáš Volný,m
6464,Mořic Hesensko-Kasselský,m
6465,Giovanni Battista Triumfetti,m
6466,František Lorenc,m
6467,Kandid Turinský,m
6468,Lampião,m
6469,Kunhuta z Bilsteinu,f
6470,Chuej-cung,m
6471,Jacob Huysmans,m
6472,Marcos de Niza,m
6473,Julián Acuña Galé,m
6474,Paul de Vos,m
6475,Jean-Antoine Chaptal,m
6476,Bohumír Lifka,m
6477,Honoráta z Pavie,f
6478,Charles Henry Knowles,m
6479,Nicolas-Jacques Conté,m
6480,Marcello Bernardini,m
6481,"John Maitland, vévoda z Lauderdale",m
6482,Georg Franz Kreybich,m
6483,Hadrián VI.,m
6484,"Edward Seymour, 1. vévoda ze Somersetu",m
6485,Ludvík X. Francouzský,m
6486,Čang Ťü-čeng,m
6487,Gustaf von Paykull,m
6488,František Jiří Karel z Metternichu,f
6489,Adam Elsheimer,m
6490,Salonina,f
6491,Agnolo Bronzino,m
6492,Martin z Kochemu,m
6493,Maximilián Pfendler,m
6494,Jan Lucemburský,m
6495,Erik XII. Magnusson,m
6496,John Markham,f
6497,Gustav Horn,m
6498,Urbano Rattazzi,m
6499,Johann Gustav Droysen,m
6500,August Friedrich Schweigger,m
6501,Willem Blaeu,m
6502,Wojciech Bogusławski,m
6503,Theofanes Homologetes,m
6504,Konrád z Erfurtu,m
6505,Luisa Žofie z Danneskiold-Samsøe,f
6506,Sergij,m
6507,Hassan Fathy,m
6508,Maxmilián I. Josef Bavorský,m
6509,Jan Florián Hammerschmidt,m
6510,Jacobus de Kerle,m
6511,Lippo Memmi,m
6512,Gustav Gustavsson Vasa,m
6513,Jan V. Drašković z Trakošćanu,m
6514,Josef Jaromír Štětka,m
6515,Pasqualino di Niccolò,m
6516,Elizabeth Bowes-Lyon,f
6517,Joseph-Louis Lagrange,m
6518,Giovanni Antonio Pellegrini,f
6519,Jérôme Bonaparte,m
6520,John Skelton,m
6521,Svatý Pegasius,m
6522,Edmund Kean,m
6523,Karel Vilém Bádensko-Durlašský,m
6524,Karel Hubatka,m
6525,Carlos Gardel,m
6526,Walram III. Limburský,m
6527,György Széchenyi,m
6528,Albrecht III. Saský,m
6529,Michelangelo Buonarroti,m
6530,Paul de Vooght,m
6531,Ťiao Jü,m
6532,Niccolò Paganini,m
6533,Jakub Wachter,m
6534,Jan Dubravius,m
6535,Jaroslav I. Smiřický ze Smiřic,m
6536,Daryl Johnson,m
6537,Michael Psellos,m
6538,Marie Habsburská,f
6539,Katie Boumanová,f
6540,Čou Po-čchi,m
6541,Willem de Vlamingh,m
6542,Marie Tudorovna,f
6543,František Ignác Vratislav z Mitrovic,m
6544,"Robert Dudley, 1. hrabě z Leicesteru",m
6545,Markéta z Baru,f
6546,Paul-Philippe Hardouin de Péréfixe de Beaumont,m
6547,Hedvika Alžběta Amálie Sobieská,f
6548,Sei Šónagon,f
6549,Petr z Córdoby a společníci,m
6550,Jan Arnold,m
6551,Václav Babinský,m
6552,Jan Alois Sudiprav Rettig,m
6553,Karl Ludwig Harding,m
6554,Konstancie Sicilská,f
6555,Barthold Georg Niebuhr,m
6556,Samuel von Pufendorf,m
6557,Joseph von Sonnenfels,m
6558,Johann Ignaz Walter,m
6559,Sabium,m
6560,Joseph Anton Koch,m
6561,Liou Ťien,m
6562,Vedžahorresnet,m
6563,Avempace,m
6564,Smithson Tennant,m
6565,Petr I. z Rožmberka,m
6566,Šarlota Brabantina Nasavská,f
6567,David IV.,m
6568,Ludvík IV. Bavor,m
6569,Bilichilda,f
6570,Eduard z Norwiche,m
6571,Františka Slavatová z Meggau,f
6572,Jakob Friedrich Fries,m
6573,Matthias Waldgruber,m
6574,Šang Si,m
6575,Domenico Lalli,m
6576,Nikola Andrović,m
6577,Nicolas-Joseph Maison,m
6578,Joseph Hewes,m
6579,Aribo Rakouský,m
6580,Liberát Kech,m
6581,"William Legge, 2. hrabě z Dartmouthu",m
6582,Alžběta Oettingenská,f
6583,Wang Ao,m
6584,Kryštof Šimon Thun,m
6585,Mateusz Mazurkiewicz,m
6586,Jeff Eyrich,m
6587,Žiroslav II.,m
6588,Publius Quinctilius Varus,m
6589,Alexander Roslin,m
6590,Svatý Telemachus,m
6591,Olen,m
6592,Jan Adam I. z Lichtenštejna,m
6593,Thomas McKean,m
6594,Franz Anton Leonard Herget,m
6595,Ernst Gottlieb von Steudel,m
6596,Sabinián ze Sens,m
6597,Leon V. Arménský,m
6598,Otto Koslowski,m
6599,Basil z Aix,m
6600,Fridrich V. Švábský,m
6601,Johana Anglická,f
6602,Olof Peter Swartz,m
6603,Louis Juchault de Lamoricière,m
6604,"Thomas Thynne, 1. vikomt Weymouth",f
6605,Fridrich Sasko-Altenburský,m
6606,Felix Ivo Leicher,m
6607,Abd ar-Rahmán II.,m
6608,Miliduch,m
6609,Ingegerd Birgersdotter,f
6610,Antonín Schmidt,m
6611,Alam Šáh II.,m
6612,Jay Rifkin,m
6613,"John Fane, 10. hrabě z Westmorlandu",m
6614,Artur I. Bretaňský,m
6615,Eliška Junková,f
