,entity,gender
977,Борис Козо-Полянський,m
978,Максим Оберемко,m
979,Гіві Нодія,m
980,Карме Еліас,f
981,Вільям Мак-Кінлі,m
982,Ніколя де Превіль,m
983,Іванців Мар'ян,m
984,Ніколь Фонтен,f
985,Геннадій Кабка,m
986,Павол Орсаг,m
987,Йо Бонніер,m
988,Гайнер Мюллер,m
989,Ентоні Ендрюс,m
990,Марк Перріш,m
991,Павло Малий,m
992,Лана Кауфман,f
993,Григорій Распутін,m
994,Антоанета Бонева,m
995,Конон Молодий,m
996,Бруно Лерцер,m
997,Арсеній Макара,m
998,Клаус Юнге,m
999,Безбородов Михайло Ілліч,m
1000,Ірина Дерюгіна,f
1001,Віктор Серденюк,m
1002,Василь Руніч,m
1003,Ессам Ель-Хадарі,m
1004,Андріс Шкеле,m
1005,Лі Сяопен,m
1006,Аттіла Бартиш,m
1007,Вольфганг Пікерт,m
1008,Іллеш Шпітц,m
1009,Крісті Марано,f
1010,Кевін Мартін,m
1011,Найл Вілсон,m
1012,Ігнатіус ван Світен,m
1013,Сопрано,m
1014,Богдан Кулинич,m
1015,Мартін Штрбак,m
1016,Пол Ревір,m
1017,Кім Йон Гіль,m
1018,Костянтин Биков,m
1019,Марко Сімоновскі,m
1020,Олександр Копиця,m
1021,Юрій Федорін,m
1022,Михайло Теплинський,m
1023,Рольф Неш,m
1024,Мер'єм Боз,f
1025,Василь Петренко,m
1026,Василь Ляскоронський,m
1027,Іка Мепорія,m
1028,Майк Палматір,m
1029,Натан Седерблюм,m
1030,Валентин Протасов,m
1031,Арнальдо Тамайо Мендес,m
1032,Сергій Брижань,m
1033,Садат Уро-Акоріко,m
1034,Анатолій Напреєв,m
1035,Володимир Корольов,m
1036,Рес Йост,m
1037,Віталій Дробінський,m
1038,Юрій Глущук,m
1039,Герман Міхаеллес,m
1040,Сергій Бойко,m
1041,Мейсон Маунт,m
1042,Георг Базеліц,m
1043,Курт Альберт,m
1044,Йоганна Магдалена Саксен-Альтенбурзька,f
1045,Василь Совинський,m
1046,Марія Румунська,f
1047,Анатолій Безсмертний,m
1048,Віктор Постол,m
1049,Ґонзаґ Сен-Брі,m
1050,Жозе Віде,m
1051,Яне Маркеш,m
1052,Адомас Варнас,m
1053,Сурен Геворкян,m
1054,Микола Лиховидов,m
1055,Лідія Божович,f
1056,Ервін Штремпель,m
1057,Девід Берк,m
1058,Чидозі Авазьєм,m
1059,Іван Кравцов,m
1060,Вінченцо Манджакапре,m
1061,Пак Чу Хо,m
1062,Вільгельм Пєц,m
1063,Мар'ян Ейнбахер,m
1064,Токе Талагі,m
1065,Костянтин Забігайло,m
1066,Луціус Вільдхабер,m
1067,Карл Генрік Врангель,m
1068,Ігор Маренич,m
1069,Роберт Шіен,m
1070,Руслан Теліпський,m
1071,Роберт Еш,m
1072,Алі Сабах,m
1073,Тобіаш Фігейреду,m
1074,Михайло Лисов,m
1075,Урбано Рівера,m
1076,Кім Йон Нам,m
1077,Ірина Даценко,f
1078,Леонід Бобров,m
1079,Жозе Дутра дос Сантос,m
1080,Харук Олександр та Харук Сергій,m
1081,Пер Лефлінг,m
1082,Рон Браун,m
1083,Чу Се Хьок,m
1084,Арнольдо Ігуаран,m
1085,Микола Урванцев,m
1086,Михайло Штейнберг,m
1087,Жулдиз Ешимова,f
1088,Олег Лісогор,m
1089,Йозеф Магой,m
1090,Ленур Іслямов,m
1091,Милій Балакірєв,m
1092,Пеер Штайнбрюк,m
1093,Іван Бережной,m
1094,Абаза-паша,m
1095,Ільдус Абдрахманов,m
1096,Адам Боднар,m
1097,Сергій Целовальник,m
1098,Івонна Лоріо,m
1099,Павло Слесаренко,m
1100,Іван Тюха,m
1101,Марсель Балкестейн,m
1102,Фарход Магометов,m
1103,Вацлав Кшижановський,m
1104,Ніколя Орезм,m
1105,Віктор Михайличенко,m
1106,Юзеф Чайковський,m
1107,Патрік Гернквіст,m
1108,Ірина Шрамко,f
1109,Елле Кулль,f
1110,Саллі Конвей,f
1111,Кіке Санчес Флорес,m
1112,Лая Маруль,f
1113,Вільям Коллам,m
1114,Ліза Робертс Гіллан,f
1115,Георгій Кишко,m
1116,Вільям Еванс,m
1117,Фоде Балло-Туре,m
1118,Золтан Рожняї,m
1119,Михайло Геловані,m
1120,Володимир Малахов,m
1121,Йоганнес Мартінус Бюрґерс,m
1122,Бернар Діомед,m
1123,Юрій Балега,m
1124,Пауль Герман Мюллер,m
1125,Ернст Нойманн,m
1126,Костянтин Яцута,m
1127,Іштван Месарош,m
1128,Олена Сохацька,f
1129,Наталія Даєр,f
1130,Максім Шано,m
1131,Дієго Лонго,m
1132,Шаген Мегрян,m
1133,Тарас Стельмах,m
1134,Марія де Лурдеш Пінтасілгу,f
1135,Боб Пейслі,m
1136,Нодар Ахалкаці,m
1137,Фредерік Артур Стенлі,m
1138,Фусімі Хіроакі,m
1139,Міхай Деак-Бардош,m
1140,Олександра Зуборенко,f
1141,Пал Рач,m
1142,Василь Петров,m
1143,Єрай Альварес,m
1144,Іван Панфілов,m
1145,Микола Писанко,m
1146,Сара Франческі,m
1147,Валентин Сєров,m
1148,Володимир Сладкопєвцев,m
1149,Олександр Свєшников,m
1150,Йозеф Земан,m
1151,Сергій Шенделєв,m
1152,Михайло Веденський,m
1153,Жан-Жак Бартелемі,m
1154,Яків Басов,m
1155,Алмір Сулейманович,m
1156,Георгій Делієв,m
1157,Олег Слєпцов,m
1158,Мар'яна Беца,f
1159,Маріо де лас Касас,m
1160,Карл Генріх Нассау-Зіген,m
1161,Валентин Іванов,m
1162,Крістіан Нодал,m
1163,Анатолій Мокренко,m
1164,Анабель Сміт,m
1165,Піпа,m
1166,Франсіско дель Рінкон,m
1167,Деян Петрович,m
1168,Максим Єфімчук,m
1169,Фелікс Денаєр,m
1170,Армен Дарбінян,m
1171,Лаурентіно Кортісо,m
1172,Нара Леан,f
1173,Ганнес Трінкль,m
1174,Педді Чаєфські,m
1175,Метт Фреттін,m
1176,Микола Ларіонов,m
1177,Мауро Брессан,m
1178,Мілка Такева-Григорієвич,m
1179,Канділ Балоч,f
1180,Олександр Железняков,m
1181,Lil Mosey,m
1182,Сабін Меріно,m
1183,Єргуш Бача,m
1184,Іван Іонін,m
1185,Ірфан Аметов,m
1186,Еллен Дедженерес,f
1187,Ярослав Джердж,m
1188,Хасан Хабібі,m
1189,Дьюла Бенцур,m
1190,Мар'ян Гуминилович,m
1191,Іларія Біанкі,m
1192,Джорджія Гулд,m
1193,Тамара Гвердцителі,f
1194,Герман Абендрот,m
1195,Віллі Буш,m
1196,Олексій Шагов,m
1197,Вінсент Субраманіам,m
1198,Стефанос Папарунас,m
1199,Фабріціо Бентівольо,m
1200,Осип Мандельштам,m
1201,Педро Пабло Рамірес,m
1202,Василь Саєнко,m
1203,Карлос Діарте,f
1204,Марія де Вільота,m
1205,Олексій Соболєв,m
1206,Василь Богданов,m
1207,Павло Клепацький,m
1208,Ріхард Геррманн,m
1209,Ервін Баксіла,m
1210,Володимир Будовський,m
1211,Цезар Кюї,m
1212,Вес Морган,m
1213,Світлана Окружна,f
1214,Білл Фідлер,m
1215,Руслан Півень,m
1216,Андрій Бойко,m
1217,Арташес Бабаєв,m
1218,Дмитрій Гудков,m
1219,Джон Бродес Вотсон,m
1220,Олександр Біловол,m
1221,Грегорі Мертенс,m
1222,Ерл Вілер,m
1223,Олексій Вакульчук,m
1224,Стеван Мокраняц,m
1225,Микола Суховецький,m
1226,Мойра Тірні,f
1227,Август Вільгельм Прусський,m
1228,Максим Антонюк,m
1229,Луна Швайґер,f
1230,Петер I,m
1231,Томислав Марич,m
1232,Карло Джованарді,m
1233,Орельєн Чуамені,m
1234,Фредерік VI,m
1235,Георгій Сігуа,m
1236,Богдан Войцеховський,m
1237,Йозеф Барак,m
1238,Феоктист,m
1239,Павло Гураль,m
1240,Гліб Кржижановський,m
1241,Памела Гірімбабазі,m
1242,Джим Грей,m
1243,Константин Батолов,m
1244,Енріке Сімоне,m
1245,Олексій Бокатов,m
1246,Томс Праулітіс,m
1247,Володимир Бондаренко,m
1248,Іван Коровніков,m
1249,Рольф Штайнер,m
1250,Йоган ван Гульст,m
1251,Кириле Нінідзе,m
1252,Дені Гітлі,m
1253,Клаус Мангольд,m
1254,Жоау Діогу Женнінгс,m
1255,Скакальський Іов,m
1256,Гейл Епплмен,m
1257,Василь Крючонкін,m
1258,Ден Квейл,m
1259,Сергій Клименко,m
1260,Василь Фадєєв,m
1261,Пітер Байфорд,m
1262,Нестор Сільвай,m
1263,Аркадіуш Базак,f
1264,Оксана Демчина,f
1265,Джейсон Купер,m
1266,Олександр Фейцарук,m
1267,Оле Сетер,m
1268,Мартін Дубравка,m
1269,Сеник Омелян,m
1270,Андре Антуан,m
1271,Андрій Міщенко,m
1272,Олена Ніколаєва,f
1273,Леонід Каніщенко,m
1274,Василь Жадан,m
1275,Лев Кулєшов,m
1276,Ельсеїд Хюсай,m
1277,Юзеф Лабендзь,m
1278,Анатолій Дирів,m
1279,Микола Гончаров,m
1280,Андрій Табалов,m
1281,Дені Алар,m
1282,Олександр Пищур,m
1283,Аніта Бітрі,m
1284,Геннінг Мунк Єнсен,m
1285,Елла Рампф,f
1286,Ахундов Рухулла Алі-огли,m
1287,Апостолія Зої,f
1288,Роман Романенко,m
1289,Олександр Абрамський,m
1290,Пол Стенлі,m
1291,Емма Макі,f
1292,Шейк Омар Дукуре,m
1293,Самі Хеленіус,m
1294,Валерій Вешко,m
1295,Францішек Гауліедер,m
1296,Келвін Сміт,m
1297,Соналі Бендре,f
